Gene	variable	value	Average	CircadianTime	Measurement	PathwayClass
NCU00447.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU00302.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU06465.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU06761.7	CT14.1_protein	1.3090169943749463	False	14.1	protein	Lipid-Biosynthesis
NCU00008.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU02969.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU10359.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU04721.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU07937.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU03504.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU07761.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU02282.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU03492.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU06342.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU10400.7	CT14.1_protein	0.7580781044003322	False	14.1	protein	Lipid-Biosynthesis
NCU03955.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU02726.7	CT14.1_protein	2.0	False	14.1	protein	Lipid-Biosynthesis
NCU04289.7	CT14.1_protein	1.848048096156426	False	14.1	protein	Lipid-Biosynthesis
NCU05259.7	CT14.1_protein	1.848048096156426	False	14.1	protein	Lipid-Biosynthesis
NCU02408.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU02209.7	CT14.1_protein	1.4383711467890776	False	14.1	protein	Lipid-Biosynthesis
NCU09497.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU03929.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU03176.7	CT14.1_protein	2.0	False	14.1	protein	Lipid-Biosynthesis
NCU03880.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU01993.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU03223.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU07307.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
