	Phase	Circadian time Acrophase
NCU01343.7	12	0.8000000000000007
NCU00775.7	10	22.666666666666664
NCU08121.7	16	5.066666666666666
NCU02074.7	16	5.066666666666666
NCU06787.7	20	9.333333333333329
NCU02687.7	4	16.266666666666666
NCU00633.7	14	2.9333333333333336
NCU03332.7	6	18.4
NCU09600.7	16	5.066666666666666
NCU00321.7	2	14.133333333333333
NCU04639.7	20	9.333333333333329
NCU09570.7	10	22.666666666666664
NCU01276.7	0	12.0
NCU16399.7	12	0.8000000000000007
NCU04904.7	6	18.4
NCU06710.7	4	16.266666666666666
NCU00414.7	4	16.266666666666666
NCU16769.7	2	14.133333333333333
NCU07409.7	18	7.199999999999999
NCU06301.7	10	22.666666666666664
NCU03061.7	18	7.199999999999999
NCU09647.7	22	11.466666666666669
NCU01119.7	16	5.066666666666666
NCU01759.7	4	16.266666666666666
NCU09422.7	14	2.9333333333333336
NCU02270.7	12	0.8000000000000007
NCU01793.7	20	9.333333333333329
NCU07782.7	10	22.666666666666664
NCU10012.7	2	14.133333333333333
NCU07802.7	6	18.4
NCU16652.7	10	22.666666666666664
NCU03178.7	4	16.266666666666666
NCU00135.7	6	18.4
NCU00501.7	18	7.199999999999999
NCU07741.7	4	16.266666666666666
NCU00003.7	2	14.133333333333333
NCU01940.7	18	7.199999999999999
NCU00617.7	0	12.0
NCU08977.7	2	14.133333333333333
NCU01473.7	4	16.266666666666666
NCU06643.7	12	0.8000000000000007
NCU07923.7	12	0.8000000000000007
NCU06086.7	6	18.4
NCU03394.7	6	18.4
NCU08066.7	22	11.466666666666669
NCU01646.7	0	12.0
NCU08869.7	18	7.199999999999999
NCU06472.7	6	18.4
NCU02743.7	10	22.666666666666664
NCU08357.7	18	7.199999999999999
NCU01528.7	0	12.0
NCU01274.7	12	0.8000000000000007
NCU03763.7	4	16.266666666666666
NCU04068.7	0	12.0
NCU04755.7	22	11.466666666666669
NCU09143.7	4	16.266666666666666
NCU01187.7	10	22.666666666666664
NCU07682.7	14	2.9333333333333336
NCU04090.7	0	12.0
NCU11345.7	4	16.266666666666666
NCU06928.7	22	11.466666666666669
NCU08373.7	18	7.199999999999999
NCU02478.7	18	7.199999999999999
NCU04930.7	2	14.133333333333333
NCU04192.7	2	14.133333333333333
NCU04288.7	2	14.133333333333333
NCU02795.7	8	20.53333333333333
NCU03557.7	12	0.8000000000000007
NCU01577.7	10	22.666666666666664
NCU02336.7	0	12.0
NCU07895.7	0	12.0
NCU09138.7	14	2.9333333333333336
NCU02587.7	20	9.333333333333329
NCU02452.7	20	9.333333333333329
NCU08477.7	20	9.333333333333329
NCU08354.7	14	2.9333333333333336
NCU03124.7	4	16.266666666666666
NCU00680.7	2	14.133333333333333
NCU07755.7	18	7.199999999999999
NCU03649.7	4	16.266666666666666
NCU07440.7	6	18.4
NCU09089.7	6	18.4
NCU11399.7	2	14.133333333333333
NCU06940.7	6	18.4
NCU01767.7	6	18.4
NCU04803.7	16	5.066666666666666
NCU04015.7	14	2.9333333333333336
NCU00273.7	22	11.466666666666669
NCU01160.7	2	14.133333333333333
NCU07314.7	8	20.53333333333333
NCU01347.7	12	0.8000000000000007
NCU09727.7	10	22.666666666666664
NCU08301.7	2	14.133333333333333
NCU06331.7	12	0.8000000000000007
NCU05836.7	6	18.4
NCU02028.7	16	5.066666666666666
NCU06187.7	2	14.133333333333333
NCU05303.7	22	11.466666666666669
NCU09536.7	2	14.133333333333333
NCU00240.7	18	7.199999999999999
NCU02416.7	12	0.8000000000000007
NCU06780.7	16	5.066666666666666
NCU08988.7	16	5.066666666666666
NCU05807.7	18	7.199999999999999
NCU00880.7	14	2.9333333333333336
NCU00158.7	18	7.199999999999999
NCU00984.7	4	16.266666666666666
NCU08395.7	14	2.9333333333333336
NCU07993.7	14	2.9333333333333336
NCU05232.7	18	7.199999999999999
NCU05515.7	6	18.4
NCU00198.7	4	16.266666666666666
NCU00396.7	2	14.133333333333333
NCU01753.7	8	20.53333333333333
NCU00431.7	20	9.333333333333329
NCU04549.7	12	0.8000000000000007
NCU07874.7	4	16.266666666666666
NCU00066.7	20	9.333333333333329
NCU08409.7	10	22.666666666666664
NCU01443.7	4	16.266666666666666
NCU02811.7	20	9.333333333333329
NCU05228.7	8	20.53333333333333
NCU00105.7	6	18.4
NCU00369.7	16	5.066666666666666
NCU01399.7	0	12.0
NCU00692.7	2	14.133333333333333
NCU02564.7	10	22.666666666666664
NCU07166.7	22	11.466666666666669
NCU01784.7	2	14.133333333333333
NCU06664.7	10	22.666666666666664
NCU01655.7	20	9.333333333333329
NCU04238.7	10	22.666666666666664
NCU01165.7	22	11.466666666666669
NCU04505.7	14	2.9333333333333336
NCU01803.7	10	22.666666666666664
NCU01420.7	8	20.53333333333333
NCU06296.7	4	16.266666666666666
NCU03300.7	14	2.9333333333333336
NCU01701.7	12	0.8000000000000007
NCU06194.7	12	0.8000000000000007
NCU06637.7	12	0.8000000000000007
NCU04840.7	20	9.333333333333329
NCU01910.7	10	22.666666666666664
NCU01215.7	2	14.133333333333333
NCU02583.7	10	22.666666666666664
NCU08807.7	8	20.53333333333333
NCU08329.7	2	14.133333333333333
NCU10292.7	2	14.133333333333333
NCU06732.7	6	18.4
NCU04152.7	16	5.066666666666666
NCU01459.7	10	22.666666666666664
NCU06970.7	20	9.333333333333329
NCU01369.7	2	14.133333333333333
NCU16785.7	16	5.066666666666666
NCU01692.7	4	16.266666666666666
NCU09024.7	10	22.666666666666664
NCU05878.7	20	9.333333333333329
NCU08935.7	10	22.666666666666664
NCU01888.7	4	16.266666666666666
NCU01207.7	10	22.666666666666664
NCU02531.7	14	2.9333333333333336
NCU03245.7	4	16.266666666666666
NCU01142.7	6	18.4
NCU03297.7	4	16.266666666666666
NCU09331.7	6	18.4
NCU00124.7	18	7.199999999999999
NCU03948.7	6	18.4
NCU00043.7	18	7.199999999999999
NCU08334.7	12	0.8000000000000007
NCU04325.7	10	22.666666666666664
NCU02732.7	20	9.333333333333329
NCU09322.7	0	12.0
NCU04024.7	2	14.133333333333333
NCU06369.7	14	2.9333333333333336
NCU09812.7	18	7.199999999999999
NCU04121.7	16	5.066666666666666
NCU08944.7	6	18.4
NCU05771.7	10	22.666666666666664
NCU06186.7	22	11.466666666666669
NCU00346.7	18	7.199999999999999
NCU02425.7	10	22.666666666666664
NCU07962.7	12	0.8000000000000007
NCU04553.7	6	18.4
NCU02232.7	14	2.9333333333333336
NCU00278.7	16	5.066666666666666
NCU05291.7	16	5.066666666666666
NCU04144.7	10	22.666666666666664
NCU04931.7	0	12.0
NCU00021.7	0	12.0
NCU01001.7	0	12.0
NCU01104.7	22	11.466666666666669
NCU00521.7	22	11.466666666666669
NCU04461.7	8	20.53333333333333
NCU07731.7	2	14.133333333333333
NCU11159.7	2	14.133333333333333
NCU06812.7	2	14.133333333333333
NCU06264.7	12	0.8000000000000007
NCU07936.7	4	16.266666666666666
NCU05517.7	20	9.333333333333329
NCU04313.7	4	16.266666666666666
NCU03860.7	6	18.4
NCU09543.7	22	11.466666666666669
NCU02742.7	4	16.266666666666666
NCU07787.7	8	20.53333333333333
NCU07672.7	16	5.066666666666666
NCU03439.7	14	2.9333333333333336
NCU08044.7	10	22.666666666666664
NCU04585.7	12	0.8000000000000007
NCU05221.7	14	2.9333333333333336
NCU05123.7	22	11.466666666666669
NCU00152.7	22	11.466666666666669
NCU03890.7	16	5.066666666666666
NCU00716.7	14	2.9333333333333336
NCU00649.7	0	12.0
NCU06354.7	0	12.0
NCU07460.7	16	5.066666666666666
NCU03460.7	12	0.8000000000000007
NCU07885.7	0	12.0
NCU00218.7	14	2.9333333333333336
NCU00077.7	6	18.4
NCU08385.7	4	16.266666666666666
NCU02497.7	4	16.266666666666666
NCU07875.7	8	20.53333333333333
NCU03636.7	16	5.066666666666666
NCU02716.7	2	14.133333333333333
NCU09312.7	0	12.0
NCU01147.7	10	22.666666666666664
NCU00122.7	2	14.133333333333333
NCU05991.7	0	12.0
NCU08035.7	10	22.666666666666664
NCU06870.7	16	5.066666666666666
NCU06062.7	16	5.066666666666666
NCU03273.7	10	22.666666666666664
NCU01831.7	2	14.133333333333333
NCU00957.7	22	11.466666666666669
NCU05599.7	0	12.0
NCU07446.7	4	16.266666666666666
NCU00432.7	18	7.199999999999999
NCU02413.7	16	5.066666666666666
NCU02227.7	12	0.8000000000000007
NCU08811.7	16	5.066666666666666
NCU09861.7	2	14.133333333333333
NCU04802.7	10	22.666666666666664
NCU01409.7	10	22.666666666666664
NCU06512.7	0	12.0
NCU03590.7	10	22.666666666666664
NCU02520.7	2	14.133333333333333
NCU03783.7	22	11.466666666666669
NCU02429.7	20	9.333333333333329
NCU06110.7	6	18.4
NCU01991.7	4	16.266666666666666
NCU01503.7	0	12.0
NCU02772.7	10	22.666666666666664
NCU09130.7	8	20.53333333333333
NCU01657.7	2	14.133333333333333
NCU00051.7	8	20.53333333333333
NCU09370.7	10	22.666666666666664
NCU10273.7	0	12.0
NCU09265.7	14	2.9333333333333336
NCU09745.7	10	22.666666666666664
NCU07697.7	4	16.266666666666666
NCU08003.7	2	14.133333333333333
NCU00789.7	8	20.53333333333333
NCU02070.7	0	12.0
NCU10468.7	18	7.199999999999999
NCU09311.7	2	14.133333333333333
NCU06785.7	4	16.266666666666666
NCU02417.7	14	2.9333333333333336
NCU16790.7	22	11.466666666666669
NCU06076.7	22	11.466666666666669
NCU00078.7	14	2.9333333333333336
NCU02095.7	10	22.666666666666664
NCU06722.7	10	22.666666666666664
NCU00364.7	10	22.666666666666664
NCU16757.7	2	14.133333333333333
NCU09008.7	0	12.0
NCU05134.7	6	18.4
NCU04166.7	6	18.4
NCU02041.7	4	16.266666666666666
NCU06418.7	18	7.199999999999999
NCU04455.7	22	11.466666666666669
NCU03064.7	8	20.53333333333333
NCU04799.7	0	12.0
NCU08267.7	16	5.066666666666666
NCU03678.7	8	20.53333333333333
NCU02829.7	16	5.066666666666666
NCU04635.7	18	7.199999999999999
NCU02003.7	4	16.266666666666666
NCU07437.7	6	18.4
NCU05007.7	10	22.666666666666664
NCU04646.7	4	16.266666666666666
NCU02373.7	6	18.4
NCU05119.7	6	18.4
NCU07941.7	20	9.333333333333329
NCU03055.7	16	5.066666666666666
NCU02252.7	10	22.666666666666664
NCU05046.7	2	14.133333333333333
NCU00919.7	12	0.8000000000000007
NCU06832.7	18	7.199999999999999
NCU02916.7	12	0.8000000000000007
NCU00436.7	4	16.266666666666666
NCU01201.7	4	16.266666666666666
NCU09297.7	0	12.0
NCU02269.7	14	2.9333333333333336
NCU05008.7	14	2.9333333333333336
NCU00660.7	6	18.4
NCU03486.7	18	7.199999999999999
NCU04452.7	10	22.666666666666664
NCU01878.7	16	5.066666666666666
NCU02358.7	10	22.666666666666664
NCU08739.7	20	9.333333333333329
NCU00810.7	14	2.9333333333333336
NCU09174.7	12	0.8000000000000007
NCU01189.7	16	5.066666666666666
NCU06183.7	16	5.066666666666666
NCU04856.7	20	9.333333333333329
NCU02319.7	2	14.133333333333333
NCU06048.7	2	14.133333333333333
NCU09098.7	18	7.199999999999999
NCU07926.7	18	7.199999999999999
NCU02025.7	2	14.133333333333333
NCU08552.7	6	18.4
NCU10043.7	6	18.4
NCU01680.7	10	22.666666666666664
NCU04654.7	18	7.199999999999999
NCU01338.7	12	0.8000000000000007
NCU00193.7	20	9.333333333333329
NCU02051.7	22	11.466666666666669
NCU03596.7	0	12.0
NCU04648.7	12	0.8000000000000007
NCU08824.7	18	7.199999999999999
NCU06697.7	20	9.333333333333329
NCU04496.7	6	18.4
NCU01962.7	16	5.066666666666666
NCU05194.7	4	16.266666666666666
NCU05591.7	4	16.266666666666666
NCU02814.7	6	18.4
NCU06403.7	4	16.266666666666666
NCU06481.7	4	16.266666666666666
NCU00628.7	16	5.066666666666666
NCU16329.7	0	12.0
NCU00981.7	2	14.133333333333333
NCU05776.7	18	7.199999999999999
NCU08810.7	16	5.066666666666666
NCU02778.7	10	22.666666666666664
NCU03905.7	10	22.666666666666664
NCU05314.7	2	14.133333333333333
NCU00483.7	22	11.466666666666669
NCU03818.7	22	11.466666666666669
NCU11223.7	10	22.666666666666664
NCU05772.7	22	11.466666666666669
NCU04228.7	6	18.4
NCU09301.7	8	20.53333333333333
NCU05278.7	20	9.333333333333329
NCU04059.7	12	0.8000000000000007
NCU01471.7	14	2.9333333333333336
NCU05234.7	16	5.066666666666666
NCU04578.7	22	11.466666666666669
NCU07027.7	12	0.8000000000000007
NCU03992.7	10	22.666666666666664
NCU02111.7	18	7.199999999999999
NCU00202.7	18	7.199999999999999
NCU02482.7	6	18.4
NCU02287.7	20	9.333333333333329
NCU02899.7	10	22.666666666666664
NCU05202.7	20	9.333333333333329
NCU00157.7	4	16.266666666666666
NCU04923.7	6	18.4
NCU00427.7	2	14.133333333333333
NCU02299.7	18	7.199999999999999
NCU02994.7	18	7.199999999999999
NCU03825.7	20	9.333333333333329
NCU11313.7	0	12.0
NCU01826.7	22	11.466666666666669
NCU05245.7	12	0.8000000000000007
NCU04777.7	14	2.9333333333333336
NCU00371.7	0	12.0
NCU02885.7	18	7.199999999999999
NCU04459.7	8	20.53333333333333
NCU06338.7	2	14.133333333333333
NCU06029.7	16	5.066666666666666
NCU06447.7	12	0.8000000000000007
NCU03956.7	0	12.0
NCU06762.7	22	11.466666666666669
NCU03254.7	22	11.466666666666669
NCU07997.7	18	7.199999999999999
NCU06777.7	20	9.333333333333329
NCU04039.7	10	22.666666666666664
NCU09303.7	6	18.4
NCU00441.7	22	11.466666666666669
NCU06397.7	2	14.133333333333333
NCU02059.7	22	11.466666666666669
NCU02226.7	6	18.4
NCU00635.7	6	18.4
NCU00004.7	18	7.199999999999999
NCU07988.7	0	12.0
NCU00772.7	22	11.466666666666669
NCU04787.7	2	14.133333333333333
NCU06192.7	18	7.199999999999999
NCU01800.7	6	18.4
NCU04327.7	4	16.266666666666666
NCU06268.7	2	14.133333333333333
NCU07482.7	4	16.266666666666666
NCU07878.7	4	16.266666666666666
NCU01658.7	14	2.9333333333333336
NCU01476.7	12	0.8000000000000007
NCU05248.7	6	18.4
NCU08391.7	18	7.199999999999999
NCU00537.7	4	16.266666666666666
NCU06101.7	0	12.0
NCU08146.7	12	0.8000000000000007
NCU03284.7	14	2.9333333333333336
NCU00154.7	12	0.8000000000000007
NCU08652.7	20	9.333333333333329
NCU02610.7	14	2.9333333333333336
NCU05816.7	14	2.9333333333333336
NCU00182.7	20	9.333333333333329
NCU03578.7	18	7.199999999999999
NCU05257.7	10	22.666666666666664
NCU03103.7	6	18.4
NCU01713.7	22	11.466666666666669
NCU03947.7	20	9.333333333333329
NCU01970.7	2	14.133333333333333
NCU09999.7	4	16.266666666666666
NCU01859.7	4	16.266666666666666
NCU02474.7	6	18.4
NCU06712.7	6	18.4
NCU07360.7	6	18.4
NCU11248.7	16	5.066666666666666
NCU05837.7	2	14.133333333333333
NCU04569.7	10	22.666666666666664
NCU01545.7	12	0.8000000000000007
NCU07712.7	12	0.8000000000000007
NCU06672.7	10	22.666666666666664
NCU16472.7	8	20.53333333333333
NCU05225.7	6	18.4
NCU00366.7	22	11.466666666666669
NCU04774.7	16	5.066666666666666
NCU05899.7	6	18.4
NCU03085.7	6	18.4
NCU03899.7	4	16.266666666666666
NCU07871.7	20	9.333333333333329
NCU09496.7	18	7.199999999999999
NCU09699.7	6	18.4
NCU03060.7	4	16.266666666666666
NCU01998.7	4	16.266666666666666
NCU06939.7	6	18.4
NCU06035.7	6	18.4
NCU08124.7	16	5.066666666666666
NCU03200.7	18	7.199999999999999
NCU01666.7	10	22.666666666666664
NCU01220.7	2	14.133333333333333
NCU00528.7	20	9.333333333333329
NCU06307.7	10	22.666666666666664
NCU08110.7	10	22.666666666666664
NCU01638.7	22	11.466666666666669
NCU07992.7	14	2.9333333333333336
NCU01479.7	6	18.4
NCU07925.7	12	0.8000000000000007
NCU07590.7	18	7.199999999999999
NCU04986.7	14	2.9333333333333336
NCU07756.7	22	11.466666666666669
NCU07352.7	6	18.4
NCU01307.7	6	18.4
NCU01817.7	0	12.0
NCU02117.7	0	12.0
NCU04110.7	18	7.199999999999999
NCU01516.7	2	14.133333333333333
NCU01426.7	2	14.133333333333333
NCU00930.7	14	2.9333333333333336
NCU01178.7	18	7.199999999999999
NCU04736.7	22	11.466666666666669
NCU00998.7	10	22.666666666666664
NCU04841.7	18	7.199999999999999
NCU00567.7	8	20.53333333333333
NCU04373.7	12	0.8000000000000007
NCU03846.7	2	14.133333333333333
NCU08026.7	6	18.4
NCU04504.7	0	12.0
NCU03733.7	16	5.066666666666666
NCU08299.7	0	12.0
NCU00712.7	2	14.133333333333333
NCU09871.7	2	14.133333333333333
NCU00106.7	10	22.666666666666664
NCU05828.7	6	18.4
NCU04806.7	0	12.0
NCU08924.7	2	14.133333333333333
NCU07365.7	4	16.266666666666666
NCU00087.7	14	2.9333333333333336
NCU05274.7	2	14.133333333333333
NCU06530.7	16	5.066666666666666
NCU07456.7	16	5.066666666666666
NCU07727.7	12	0.8000000000000007
NCU01468.7	2	14.133333333333333
NCU02027.7	10	22.666666666666664
NCU06199.7	18	7.199999999999999
NCU03910.7	20	9.333333333333329
NCU05750.7	16	5.066666666666666
NCU02630.7	12	0.8000000000000007
NCU07549.7	6	18.4
NCU02930.7	22	11.466666666666669
NCU03561.7	4	16.266666666666666
NCU04075.7	0	12.0
NCU02585.7	14	2.9333333333333336
NCU05050.7	6	18.4
NCU03366.7	6	18.4
NCU00294.7	8	20.53333333333333
NCU07733.7	6	18.4
NCU09094.7	4	16.266666666666666
NCU03769.7	4	16.266666666666666
NCU09217.7	14	2.9333333333333336
NCU01024.7	16	5.066666666666666
NCU03979.7	0	12.0
NCU03811.7	10	22.666666666666664
NCU07569.7	14	2.9333333333333336
NCU00025.7	16	5.066666666666666
NCU07481.7	14	2.9333333333333336
NCU03870.7	12	0.8000000000000007
NCU02246.7	4	16.266666666666666
NCU02553.7	12	0.8000000000000007
NCU03186.7	2	14.133333333333333
NCU01277.7	20	9.333333333333329
NCU11146.7	16	5.066666666666666
NCU04414.7	2	14.133333333333333
NCU02464.7	10	22.666666666666664
NCU09843.7	2	14.133333333333333
NCU06485.7	0	12.0
NCU03496.7	10	22.666666666666664
NCU16638.7	20	9.333333333333329
NCU02424.7	20	9.333333333333329
NCU03116.7	18	7.199999999999999
NCU01973.7	12	0.8000000000000007
NCU09285.7	12	0.8000000000000007
NCU00091.7	12	0.8000000000000007
NCU00953.7	12	0.8000000000000007
NCU07739.7	16	5.066666666666666
NCU07719.7	12	0.8000000000000007
NCU04409.7	4	16.266666666666666
NCU02807.7	6	18.4
NCU05293.7	0	12.0
NCU07059.7	10	22.666666666666664
NCU02432.7	10	22.666666666666664
NCU03716.7	22	11.466666666666669
NCU00839.7	10	22.666666666666664
NCU16888.7	20	9.333333333333329
NCU08312.7	10	22.666666666666664
NCU06256.7	10	22.666666666666664
NCU06738.7	14	2.9333333333333336
NCU09599.7	6	18.4
NCU10360.7	10	22.666666666666664
NCU00965.7	14	2.9333333333333336
NCU09117.7	22	11.466666666666669
NCU02139.7	20	9.333333333333329
NCU00401.7	12	0.8000000000000007
NCU06240.7	10	22.666666666666664
NCU04255.7	18	7.199999999999999
NCU04411.7	10	22.666666666666664
NCU01512.7	6	18.4
NCU09504.7	4	16.266666666666666
NCU00983.7	2	14.133333333333333
NCU06544.7	22	11.466666666666669
NCU01167.7	6	18.4
NCU11040.7	14	2.9333333333333336
NCU12046.7	10	22.666666666666664
NCU09740.7	18	7.199999999999999
NCU00963.7	18	7.199999999999999
NCU00409.7	10	22.666666666666664
NCU02223.7	22	11.466666666666669
NCU07021.7	8	20.53333333333333
NCU01833.7	10	22.666666666666664
NCU02803.7	2	14.133333333333333
NCU03816.7	12	0.8000000000000007
NCU02781.7	8	20.53333333333333
NCU00687.7	16	5.066666666666666
NCU04583.7	20	9.333333333333329
NCU01370.7	20	9.333333333333329
NCU08296.7	4	16.266666666666666
NCU07153.7	0	12.0
NCU05498.7	6	18.4
NCU11196.7	2	14.133333333333333
NCU09315.7	22	11.466666666666669
NCU03966.7	4	16.266666666666666
NCU00019.7	18	7.199999999999999
NCU00057.7	6	18.4
NCU00593.7	4	16.266666666666666
NCU08091.7	12	0.8000000000000007
NCU07117.7	8	20.53333333333333
NCU01902.7	22	11.466666666666669
NCU00596.7	20	9.333333333333329
NCU06688.7	20	9.333333333333329
NCU06853.7	16	5.066666666666666
NCU09998.7	16	5.066666666666666
NCU03168.7	12	0.8000000000000007
NCU08694.7	20	9.333333333333329
NCU03523.7	8	20.53333333333333
NCU00447.7	8	20.53333333333333
NCU03850.7	16	5.066666666666666
NCU06031.7	4	16.266666666666666
NCU04345.7	2	14.133333333333333
NCU07568.7	8	20.53333333333333
NCU06915.7	14	2.9333333333333336
NCU03949.7	10	22.666666666666664
NCU02830.7	20	9.333333333333329
NCU07567.7	2	14.133333333333333
NCU16833.7	2	14.133333333333333
NCU02360.7	6	18.4
NCU00527.7	6	18.4
NCU08487.7	10	22.666666666666664
NCU03704.7	4	16.266666666666666
NCU03759.7	6	18.4
NCU02492.7	2	14.133333333333333
NCU06497.7	12	0.8000000000000007
NCU03485.7	16	5.066666666666666
NCU00080.7	12	0.8000000000000007
NCU09326.7	0	12.0
NCU03130.7	10	22.666666666666664
NCU03909.7	6	18.4
NCU06075.7	22	11.466666666666669
NCU08410.7	4	16.266666666666666
NCU03135.7	10	22.666666666666664
NCU04138.7	8	20.53333333333333
NCU03258.7	4	16.266666666666666
NCU08281.7	22	11.466666666666669
NCU03159.7	2	14.133333333333333
NCU05236.7	6	18.4
NCU05919.7	8	20.53333333333333
NCU02954.7	16	5.066666666666666
NCU02495.7	2	14.133333333333333
NCU03981.7	12	0.8000000000000007
NCU02250.7	8	20.53333333333333
NCU01525.7	0	12.0
NCU01004.7	22	11.466666666666669
NCU04303.7	20	9.333333333333329
NCU08135.7	6	18.4
NCU00609.7	20	9.333333333333329
NCU05265.7	12	0.8000000000000007
NCU08983.7	4	16.266666666666666
NCU04061.7	12	0.8000000000000007
NCU05195.7	10	22.666666666666664
NCU05649.7	14	2.9333333333333336
NCU00877.7	12	0.8000000000000007
NCU11235.7	10	22.666666666666664
NCU07430.7	18	7.199999999999999
NCU04010.7	6	18.4
NCU03387.7	18	7.199999999999999
NCU03239.7	0	12.0
NCU09803.7	6	18.4
NCU10029.7	8	20.53333333333333
NCU02305.7	22	11.466666666666669
NCU04788.7	2	14.133333333333333
NCU03311.7	16	5.066666666666666
NCU00685.7	22	11.466666666666669
NCU00741.7	14	2.9333333333333336
NCU05338.7	6	18.4
NCU02808.7	0	12.0
NCU03234.7	4	16.266666666666666
NCU00770.7	10	22.666666666666664
NCU04662.7	10	22.666666666666664
NCU16364.7	2	14.133333333333333
NCU07872.7	8	20.53333333333333
NCU06821.7	18	7.199999999999999
NCU06717.7	16	5.066666666666666
NCU06311.7	12	0.8000000000000007
NCU05386.7	18	7.199999999999999
NCU08897.7	14	2.9333333333333336
NCU08828.7	2	14.133333333333333
NCU04596.7	10	22.666666666666664
NCU08343.7	0	12.0
NCU10143.7	10	22.666666666666664
NCU03191.7	8	20.53333333333333
NCU01846.7	12	0.8000000000000007
NCU06191.7	20	9.333333333333329
NCU02940.7	20	9.333333333333329
NCU00726.7	14	2.9333333333333336
NCU00045.7	22	11.466666666666669
NCU01118.7	14	2.9333333333333336
NCU10847.7	16	5.066666666666666
NCU08290.7	20	9.333333333333329
NCU09896.7	4	16.266666666666666
NCU08535.7	4	16.266666666666666
NCU05075.7	14	2.9333333333333336
NCU00028.7	10	22.666666666666664
NCU04940.7	4	16.266666666666666
NCU00418.7	6	18.4
NCU04092.7	20	9.333333333333329
NCU04227.7	8	20.53333333333333
NCU03220.7	14	2.9333333333333336
NCU06958.7	6	18.4
NCU02084.7	0	12.0
NCU04136.7	10	22.666666666666664
NCU00580.7	12	0.8000000000000007
NCU04293.7	16	5.066666666666666
NCU08397.7	22	11.466666666666669
NCU08893.7	6	18.4
NCU10337.7	6	18.4
NCU00161.7	18	7.199999999999999
NCU00898.7	16	5.066666666666666
NCU03517.7	12	0.8000000000000007
NCU04655.7	16	5.066666666666666
NCU08768.7	12	0.8000000000000007
NCU05778.7	6	18.4
NCU00536.7	0	12.0
NCU01673.7	12	0.8000000000000007
NCU00408.7	12	0.8000000000000007
NCU04460.7	10	22.666666666666664
NCU02043.7	8	20.53333333333333
NCU07414.7	22	11.466666666666669
NCU04314.7	2	14.133333333333333
NCU08435.7	22	11.466666666666669
NCU04243.7	20	9.333333333333329
NCU09737.7	16	5.066666666666666
NCU08697.7	6	18.4
NCU02244.7	6	18.4
NCU00944.7	8	20.53333333333333
NCU04612.7	4	16.266666666666666
NCU04580.7	12	0.8000000000000007
NCU02167.7	6	18.4
NCU03063.7	12	0.8000000000000007
NCU07548.7	14	2.9333333333333336
NCU00301.7	2	14.133333333333333
NCU07442.7	16	5.066666666666666
NCU03506.7	18	7.199999999999999
NCU05558.7	6	18.4
NCU11129.7	16	5.066666666666666
NCU00550.7	8	20.53333333333333
NCU04780.7	0	12.0
NCU07361.7	20	9.333333333333329
NCU09721.7	18	7.199999999999999
NCU01291.7	6	18.4
NCU03216.7	4	16.266666666666666
NCU07721.7	2	14.133333333333333
NCU06336.7	4	16.266666666666666
NCU03399.7	4	16.266666666666666
NCU00270.7	22	11.466666666666669
NCU11041.7	2	14.133333333333333
NCU02262.7	2	14.133333333333333
NCU09091.7	0	12.0
NCU04115.7	8	20.53333333333333
NCU01470.7	22	11.466666666666669
NCU01615.7	10	22.666666666666664
NCU00199.7	0	12.0
NCU06267.7	0	12.0
NCU03530.7	22	11.466666666666669
NCU09534.7	14	2.9333333333333336
NCU00136.7	2	14.133333333333333
NCU07791.7	12	0.8000000000000007
NCU04049.7	8	20.53333333333333
NCU11046.7	14	2.9333333333333336
NCU07418.7	2	14.133333333333333
NCU04713.7	10	22.666666666666664
NCU07041.7	2	14.133333333333333
NCU09176.7	18	7.199999999999999
NCU07421.7	6	18.4
NCU02017.7	20	9.333333333333329
NCU03042.7	0	12.0
NCU07405.7	4	16.266666666666666
NCU08324.7	2	14.133333333333333
NCU09295.7	4	16.266666666666666
NCU09033.7	14	2.9333333333333336
NCU01895.7	8	20.53333333333333
NCU15832.7	12	0.8000000000000007
NCU01457.7	0	12.0
NCU04043.7	16	5.066666666666666
NCU09512.7	6	18.4
NCU16597.7	8	20.53333333333333
NCU05308.7	0	12.0
NCU17060.7	4	16.266666666666666
NCU07675.7	18	7.199999999999999
NCU03338.7	14	2.9333333333333336
NCU11174.7	10	22.666666666666664
NCU16541.7	6	18.4
NCU06980.7	4	16.266666666666666
NCU04786.7	4	16.266666666666666
NCU05582.7	10	22.666666666666664
NCU03501.7	18	7.199999999999999
NCU08022.7	0	12.0
NCU06042.7	0	12.0
NCU08008.7	16	5.066666666666666
NCU02434.7	2	14.133333333333333
NCU02639.7	10	22.666666666666664
NCU00920.7	0	12.0
NCU00444.7	4	16.266666666666666
NCU08369.7	20	9.333333333333329
NCU10067.7	20	9.333333333333329
NCU06020.7	16	5.066666666666666
NCU05588.7	0	12.0
NCU05689.7	14	2.9333333333333336
NCU02563.7	14	2.9333333333333336
NCU09251.7	6	18.4
NCU04898.7	18	7.199999999999999
NCU16624.7	12	0.8000000000000007
NCU07735.7	0	12.0
NCU09482.7	18	7.199999999999999
NCU09813.7	8	20.53333333333333
NCU03631.7	12	0.8000000000000007
NCU01318.7	10	22.666666666666664
NCU11138.7	18	7.199999999999999
NCU04241.7	10	22.666666666666664
NCU09063.7	4	16.266666666666666
NCU00738.7	14	2.9333333333333336
NCU05717.7	0	12.0
NCU02773.7	20	9.333333333333329
NCU06786.7	2	14.133333333333333
